acid,country,year,quarter_of_year,month_of_year,week_of_year,freq_signup,freq_sportsapp,freq_survey,freq_raffle,freq_reviews,freq_email,freq_adiclub_email,freq_pn,freq_adiclub_pn,freq_transactions,freq_earn_points,freq_points_redemption,freq_rewards_redemption,freq_confirmed,freq_dotcom,freq_flagshipapp,freq_hype,freq_pdp,freq_plp,freq_add_to_cart,freq_preference,freq_wishlist,refresh_date
4IN0LSZP9JQPRXBS,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
FUUTJ8ASGH5N84QZ,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
D0UKPUSV3X24RUJT,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
TRRY4EYTGTCDGCKM,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
64JDA5WKNNQ3PP0O,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
PY3JWBV5CVB1YQL3,GB,2022,4,10,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
V8O4P7IP1MESRB07,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04
Q0TQ08WI1BT4BQMY,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,3,3,2,0,0,2024-03-04
DN7A89FDE5TEPC0Q,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2024-03-04
1QWSDYZGLHNX4YFV,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2024-03-04
2A1F1F90-5CE1-356C-9568-F6473B61ACA2,GB,2022,4,10,40,0,0,0,0,0,4,0,0,0,2,4,0,0,0,6,0,0,4,2,4,0,2,2024-03-04
GWNXMKF75Y6WADFY,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,4,2,1,0,1,2024-03-04
5SXFJDNXRB3E1I3L,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04
UAE6XMZBKWOLQZVZ,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
QSB1YCKWJMLJMQXV,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
T3MM466J2Y1DR40J,GB,2022,4,12,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,1,0,1,2024-03-04
5QFAGP4L30XVRSG3,GB,2022,4,11,45,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,1,1,1,0,0,2024-03-04
LHECXD5RPISNBF0T,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,2024-03-04
ACV3RF3J5A0IY3WJ,GB,2022,4,11,47,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,2,1,1,1,0,2024-03-04
7BST4WVWK8GOK5M1,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2024-03-04
YY3FN97R0OQ540FW,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,3,3,2,0,0,2024-03-04
TU1G2GWSWEMV0DWN,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,2024-03-04
87R8ZDQAX880IAO3,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
0DPLHJ3AHX8S58E1,GB,2022,4,10,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
VK02PLMNF83K0ZL8,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04
J8N6DJ9ZDKIIUSJC,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
R0V6LPATNF0Q6EHY,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,2,0,1,2024-03-04
6Z8YSBYVHJEFIOYU,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,1,2,0,0,0,11,3,0,6,5,4,0,0,2024-03-04
IZA3MA6OYVNV0Y2P,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2024-03-04
V7TJWEISNSGOH72N,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,3,0,0,2024-03-04
ZPV8TWTNAJS83Z7W,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2024-03-04
2YF3147I2MPLSX4M,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
JF14U15EPH0YMDQL,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
E9SOGKZ0UY42SUF7,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
OVCTO1HBBBSPI3BC,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04
1VDPEGUMZI59RCG1,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,2024-03-04
HGWBLXU5ZIGDXHWX,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
SOV89R7XELOC0JBS,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,9,5,1,0,0,2024-03-04
QWXJQTZRX18WPNGO,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04
NVQR2ZUU3I8UIZFS,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,2024-03-04
XBHUT21O5LHBZAAB,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
FZXGBALVYFEW7ZWS,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,5,5,2,0,0,2024-03-04
G5RJP8POQPX8EZXL,GB,2022,4,12,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
WT4WKOIMYT93WGVA,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,4,4,3,0,0,2024-03-04
YHD234SB0J1SQL6E,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04
3TFRTAV8WBE5FH6V,GB,2022,4,11,48,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2024-03-04
YBZ9SAC12QDON05H,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
5GS4AXWQHQQ6OPI2,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,2024-03-04
94ETY4ZEWX5XP8L9,GB,2022,4,12,49,3,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
MPUROHYC28YA2OUE,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
3MT0XCNQO6OLHEHR,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2024-03-04
X0WC396GJ17UBNSE,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-03-04
B81FPVSU8LCTGQY5,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,2024-03-04
OGNAKSCHRU5NOOAO,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
S0YCON4DMS1K2P70,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,2024-03-04
AGY961DLCQWA5UKE,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
SR0395ZWZUHXJ00F,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
3G6V3A0VWE8STW7A,GB,2022,4,12,49,1,0,0,0,0,1,0,0,0,1,2,0,0,0,6,0,0,0,1,0,0,0,2024-03-04
CKJC8KAR83YNI80S,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,4,4,1,0,0,2024-03-04
USBMZ64MFPXAA2R1,GB,2022,4,11,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2024-03-04
R3RXC9F7M5FRXDJ9,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
8C541ES64JZF2AYU,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
4O8E1QBP96KU3JLA,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2024-03-04
GH5OC9OUXXNXUV3N,GB,2022,4,12,50,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,2024-03-04
JGZFLFVP9PWJWDIY,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
4662PDVMZEAZEZEX,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,2024-03-04
7377OXVGJCKP70HW,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,2024-03-04
3EJOVI79RHUX2W2V,GB,2022,4,12,51,1,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,1,0,1,0,0,2024-03-04
SG7TMIED1ENO2P49,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
XMJ6FWNW304X3SLG,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-03-04
A7FYM4HDT8MMX5V6,GB,2022,4,12,50,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
MGRPT7KU10KOGQ82,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
L9UJ06AXSG1CTLRV,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-03-04
BUHRWXOBDSWCZD49,GB,2022,4,11,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2024-03-04
GE7NFIV58E8XMFAE,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
ORIID2SF36U45CMX,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,0,0,0,2024-03-04
92I84SMIRCWEJUBS,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,4,3,1,0,1,2024-03-04
S7SBGS5DDZ9VDYIU,GB,2022,4,10,42,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
77544OVU3VE2PH6R,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
MKTQZ44EEGHASG46,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
80TTE4EJJ6NLOF70,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,2024-03-04
TWWEG1QH5CGGHC61,GB,2022,4,11,46,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
PJNNTRSLPPUJM9X7,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
FIVPGB7AHAWEFOIB,GB,2022,4,11,46,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,17,0,12,9,3,0,0,2024-03-04
ISM2EK3HR2B8BK5M,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04
DV3IJPLB4ZR78FDN,GB,2022,4,10,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,28,0,6,4,0,0,0,2024-03-04
4F18FS8P9O9CWKWT,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
ZF0I2Z321SGTYP1J,GB,2022,4,11,46,2,0,0,0,0,2,0,0,0,2,6,0,0,0,8,0,0,6,6,4,4,2,2024-03-04
VWOKI57GXVZU3CEX,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
22FD6A8NJ2QUZ950,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2024-03-04
B5KGA2ZGFKTG6VDU,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,2024-03-04
EDV0GS056YZPV2TP,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2024-03-04
DGROD7X7O3E7INL0,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,2024-03-04
MI6G3UVTYTEWL9AA,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
47R28JKRB8XAFCMB,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2024-03-04
4Q2HUJ8QZ4EOMBZT,GB,2022,4,10,40,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,1,1,1,0,0,2024-03-04
S80UF9W65FWNY83E,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2024-03-04
3CIDIAPCACVW2WA3,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,3,4,0,0,0,2024-03-04
JP836067I0B82Y47,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2024-03-04
JK1KUKR1T0HO7HZS,GB,2022,4,10,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
25CHR9B1OW9XZ0P0,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
99L8Q70YSAKTQRJM,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,2024-03-04
8ACY8EDO6YEUBPXE,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,2024-03-04
Z0O02C7T710Q42TS,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,4,2,0,0,0,2024-03-04
O4S15V7EDQDXL5ZB,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
ZQV2C6CSRSPRFZCD,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
10LBUHW5VSHTOKA4,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,0,3,3,2,0,0,2024-03-04
AH8LWOWINVK6N4IA,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,1,3,0,0,0,2,0,0,1,0,0,1,1,2024-03-04
X2Y9RSXOWQDEUJQM,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2024-03-04
MPQ9PCGQOHBPSY1Q,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,2,0,0,2024-03-04
GE77LSQIUE8C31DG,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04
NY18VAKFH33VD660,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
6KURLEQX5PGXC2ZU,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
DGROD7X7O3E7INL0,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
J8V1W1P163L0EZ80,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2,2,0,0,2024-03-04
KUJLTZT8EB1CN2BJ,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,2024-03-04
1KGD7DIL6ZESNPOI,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
UJBMETJIVY625HPZ,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
D0FH9S78HI2UNWJ7,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
MU7O0QG87GHZ67GD,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04
Z7L98539YLMN4XRK,GB,2022,4,10,42,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
AYXHIIY2GCQ8UC5A,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
1L68HBRLY07ZCWSZ,GB,2022,4,10,39,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,2024-03-04
VFYOVBGOL89YOXVX,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2024-03-04
G2ACIYNXCPRO56X0,GB,2022,4,12,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
VRGH1KIBOFDOIIS8,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
P8FMUKUUB7KFNQLF,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2024-03-04
U3VYIWQLUXH19D24,GB,2022,4,12,52,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,2,2,2,0,0,2024-03-04
1L756VCR54BK3E7V,GB,2022,4,12,50,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
NJCWDZBJ593WDX94,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,2024-03-04
NEHZT9SCGA1U2BQL,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4,2,0,0,0,2024-03-04
EC42XFB8E7JQC8Z1,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,4,3,0,0,2024-03-04
BVPABKAEGHWNEV99,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
XEC42E4ZZKO44PFD,GB,2022,4,10,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,2024-03-04
N84CR62V6OMI9940,GB,2022,4,11,47,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,3,0,2,2,1,2,2,2024-03-04
0V41EEMC849P23RP,GB,2022,4,10,43,0,0,0,0,2,2,0,0,0,0,2,0,0,16,4,0,0,4,0,0,0,0,2024-03-04
TLXHNNQMCFQE17ID,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,2024-03-04
IB4063EG6LX395YU,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2024-03-04
5H0XSMU7498WLFQA,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
5IO2PDJNCJO7SWB2,GB,2022,4,12,50,2,0,1,0,0,0,0,0,0,1,1,0,1,0,4,0,0,4,2,1,0,0,2024-03-04
I5ZRCIISA157PEN0,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
7UC8Z88OJWRPHH4B,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
EF5QU46XOZWPCVVZ,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,2024-03-04
39BPB1R3EW1W8QEE,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,2024-03-04
MMMDPWBDKRZ83UPT,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
AV429C7PS1EMVVO5,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,18,0,14,16,4,0,0,2024-03-04
SURYD7QOOE2Q5WLT,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,4,0,5,3,2,0,0,2024-03-04
H4NBZO7HDZWDZC88,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
RO3H2MLB83ICC1E1,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2024-03-04
DGL4IC2URYWEX4UT,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,2024-03-04
L185BUEWEGV02B8S,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
TR3JDRR62DYOZAJH,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,2,2,1,0,1,2024-03-04
48YDQ0U2FPUECZUM,GB,2022,4,11,45,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,2024-03-04
X24E2XAL7VULOIPP,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
2EWYN3SZBJ9ABO2A,GB,2022,4,10,44,0,3,0,0,0,0,0,0,0,0,12,0,1,0,0,2,0,0,0,0,0,0,2024-03-04
ZBFQSI3JQF1LXYGM,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
MZ52XNS8TL81CXEX,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
GCCN6T15BZM7M0HV,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,2,0,0,2024-03-04
93OSJ125D8IQY7IF,GB,2022,4,10,42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
TE538T4W5KF8KB45,GB,2022,4,10,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04
DB6KLG653YELC8ET,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04
TUDV6VUSM9G38CQV,GB,2022,4,12,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024-03-04
QSH2I7HSTAM9IC4P,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
CH2LJ3HNCJ7TOX9S,GB,2022,4,11,45,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,1,0,0,0,2024-03-04
6ZY9TN8ZX2NY9U24,GB,2022,4,11,47,0,0,0,2,0,8,0,0,0,2,4,0,0,0,6,0,0,2,2,2,0,0,2024-03-04
OG68Y3XDVQWLV5ME,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
2J6IGEIYFR1FZ60H,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,1,0,0,2024-03-04
C3V7C9YPQSFFD0V8,GB,2022,4,11,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
PRW7J0MOMHYP44DI,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,1,2,0,2024-03-04
OKWVFJLIO4TQO7EQ,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,2,0,0,2024-03-04
AP16C9P2W8HIR618,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2024-03-04
I2N6WNVC22KZIAY7,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
PIAA48UUS9N73I1D,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,0,0,2024-03-04
XRRU59WMRXF1RTW0,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,1,0,1,2024-03-04
